mapping	file	row#	transcription
5709	crowdsourced_diseases_top600.gmt	815	ENCODE TF ChIP-seq 2015
5710	crowdsourced_diseases_top600.gmt	815	ENCODE Histone Modifications 2015
5711	crowdsourced_diseases_top600.gmt	815	Transcription Factor PPIs
5712	crowdsourced_diseases_top600.gmt	816	ChEA
5713	crowdsourced_diseases_top600.gmt	816	TRANSFAC and JASPAR PWMs
5714	crowdsourced_diseases_top600.gmt	816	Epigenomics Roadmap HM ChIP-seq
5715	crowdsourced_diseases_top600.gmt	816	TargetScan microRNA
5716	crowdsourced_diseases_top600.gmt	816	ENCODE TF ChIP-seq 2015
5717	crowdsourced_diseases_top600.gmt	816	ENCODE Histone Modifications 2015
5718	crowdsourced_diseases_top600.gmt	816	Transcription Factor PPIs
5719	crowdsourced_diseases_top600.gmt	817	ChEA
5720	crowdsourced_diseases_top600.gmt	817	TRANSFAC and JASPAR PWMs
5721	crowdsourced_diseases_top600.gmt	817	Epigenomics Roadmap HM ChIP-seq
5722	crowdsourced_diseases_top600.gmt	817	TargetScan microRNA
5723	crowdsourced_diseases_top600.gmt	817	ENCODE TF ChIP-seq 2015
5724	crowdsourced_diseases_top600.gmt	817	ENCODE Histone Modifications 2015
5725	crowdsourced_diseases_top600.gmt	817	Transcription Factor PPIs
5726	crowdsourced_diseases_top600.gmt	818	ChEA
5727	crowdsourced_diseases_top600.gmt	818	TRANSFAC and JASPAR PWMs
5728	crowdsourced_diseases_top600.gmt	818	Epigenomics Roadmap HM ChIP-seq
5729	crowdsourced_diseases_top600.gmt	818	TargetScan microRNA
5730	crowdsourced_diseases_top600.gmt	818	ENCODE TF ChIP-seq 2015
5731	crowdsourced_diseases_top600.gmt	818	ENCODE Histone Modifications 2015
5732	crowdsourced_diseases_top600.gmt	818	Transcription Factor PPIs
5733	crowdsourced_diseases_top600.gmt	819	ChEA
5734	crowdsourced_diseases_top600.gmt	819	TRANSFAC and JASPAR PWMs
5735	crowdsourced_diseases_top600.gmt	819	Epigenomics Roadmap HM ChIP-seq
5736	crowdsourced_diseases_top600.gmt	819	TargetScan microRNA
5737	crowdsourced_diseases_top600.gmt	819	ENCODE TF ChIP-seq 2015
5738	crowdsourced_diseases_top600.gmt	819	ENCODE Histone Modifications 2015
5739	crowdsourced_diseases_top600.gmt	819	Transcription Factor PPIs
5740	crowdsourced_diseases_top600.gmt	820	ChEA
5741	crowdsourced_diseases_top600.gmt	820	TRANSFAC and JASPAR PWMs
5742	crowdsourced_diseases_top600.gmt	820	Epigenomics Roadmap HM ChIP-seq
5743	crowdsourced_diseases_top600.gmt	820	TargetScan microRNA
5744	crowdsourced_diseases_top600.gmt	820	ENCODE TF ChIP-seq 2015
5745	crowdsourced_diseases_top600.gmt	820	ENCODE Histone Modifications 2015
5746	crowdsourced_diseases_top600.gmt	820	Transcription Factor PPIs
5747	crowdsourced_diseases_top600.gmt	821	ChEA
5748	crowdsourced_diseases_top600.gmt	821	TRANSFAC and JASPAR PWMs
5749	crowdsourced_diseases_top600.gmt	821	Epigenomics Roadmap HM ChIP-seq
5750	crowdsourced_diseases_top600.gmt	821	TargetScan microRNA
5751	crowdsourced_diseases_top600.gmt	821	ENCODE TF ChIP-seq 2015
5752	crowdsourced_diseases_top600.gmt	821	ENCODE Histone Modifications 2015
5753	crowdsourced_diseases_top600.gmt	821	Transcription Factor PPIs
5754	crowdsourced_diseases_top600.gmt	822	ChEA
5755	crowdsourced_diseases_top600.gmt	822	TRANSFAC and JASPAR PWMs
5756	crowdsourced_diseases_top600.gmt	822	Epigenomics Roadmap HM ChIP-seq
5757	crowdsourced_diseases_top600.gmt	822	TargetScan microRNA
5758	crowdsourced_diseases_top600.gmt	822	ENCODE TF ChIP-seq 2015
5759	crowdsourced_diseases_top600.gmt	822	ENCODE Histone Modifications 2015
5760	crowdsourced_diseases_top600.gmt	822	Transcription Factor PPIs
5761	crowdsourced_diseases_top600.gmt	823	ChEA
5762	crowdsourced_diseases_top600.gmt	823	TRANSFAC and JASPAR PWMs
5763	crowdsourced_diseases_top600.gmt	823	Epigenomics Roadmap HM ChIP-seq
5764	crowdsourced_diseases_top600.gmt	823	TargetScan microRNA
5765	crowdsourced_diseases_top600.gmt	823	ENCODE TF ChIP-seq 2015
5766	crowdsourced_diseases_top600.gmt	823	ENCODE Histone Modifications 2015
5767	crowdsourced_diseases_top600.gmt	823	Transcription Factor PPIs
5768	crowdsourced_diseases_top600.gmt	824	ChEA
5769	crowdsourced_diseases_top600.gmt	824	TRANSFAC and JASPAR PWMs
5770	crowdsourced_diseases_top600.gmt	824	Epigenomics Roadmap HM ChIP-seq
5771	crowdsourced_diseases_top600.gmt	824	TargetScan microRNA
5772	crowdsourced_diseases_top600.gmt	824	ENCODE TF ChIP-seq 2015
5773	crowdsourced_diseases_top600.gmt	824	ENCODE Histone Modifications 2015
5774	crowdsourced_diseases_top600.gmt	824	Transcription Factor PPIs
5775	crowdsourced_diseases_top600.gmt	825	ChEA
5776	crowdsourced_diseases_top600.gmt	825	TRANSFAC and JASPAR PWMs
5777	crowdsourced_diseases_top600.gmt	825	Epigenomics Roadmap HM ChIP-seq
5778	crowdsourced_diseases_top600.gmt	825	TargetScan microRNA
5779	crowdsourced_diseases_top600.gmt	825	ENCODE TF ChIP-seq 2015
5780	crowdsourced_diseases_top600.gmt	825	ENCODE Histone Modifications 2015
5781	crowdsourced_diseases_top600.gmt	825	Transcription Factor PPIs
5782	crowdsourced_diseases_top600.gmt	826	ChEA
5783	crowdsourced_diseases_top600.gmt	826	TRANSFAC and JASPAR PWMs
5784	crowdsourced_diseases_top600.gmt	826	Epigenomics Roadmap HM ChIP-seq
5785	crowdsourced_diseases_top600.gmt	826	TargetScan microRNA
5786	crowdsourced_diseases_top600.gmt	826	ENCODE TF ChIP-seq 2015
5787	crowdsourced_diseases_top600.gmt	826	ENCODE Histone Modifications 2015
5788	crowdsourced_diseases_top600.gmt	826	Transcription Factor PPIs
5789	crowdsourced_diseases_top600.gmt	827	ChEA
5790	crowdsourced_diseases_top600.gmt	827	TRANSFAC and JASPAR PWMs
5791	crowdsourced_diseases_top600.gmt	827	Epigenomics Roadmap HM ChIP-seq
5792	crowdsourced_diseases_top600.gmt	827	TargetScan microRNA
5793	crowdsourced_diseases_top600.gmt	827	ENCODE TF ChIP-seq 2015
5794	crowdsourced_diseases_top600.gmt	827	ENCODE Histone Modifications 2015
5795	crowdsourced_diseases_top600.gmt	827	Transcription Factor PPIs
5796	crowdsourced_diseases_top600.gmt	828	ChEA
5797	crowdsourced_diseases_top600.gmt	828	TRANSFAC and JASPAR PWMs
5798	crowdsourced_diseases_top600.gmt	828	Epigenomics Roadmap HM ChIP-seq
5799	crowdsourced_diseases_top600.gmt	828	TargetScan microRNA
5800	crowdsourced_diseases_top600.gmt	828	ENCODE TF ChIP-seq 2015
5801	crowdsourced_diseases_top600.gmt	828	ENCODE Histone Modifications 2015
5802	crowdsourced_diseases_top600.gmt	828	Transcription Factor PPIs
5803	crowdsourced_diseases_top600.gmt	829	ChEA
5804	crowdsourced_diseases_top600.gmt	829	TRANSFAC and JASPAR PWMs
5805	crowdsourced_diseases_top600.gmt	829	Epigenomics Roadmap HM ChIP-seq
5806	crowdsourced_diseases_top600.gmt	829	TargetScan microRNA
5807	crowdsourced_diseases_top600.gmt	829	ENCODE TF ChIP-seq 2015
5808	crowdsourced_diseases_top600.gmt	829	ENCODE Histone Modifications 2015
5809	crowdsourced_diseases_top600.gmt	829	Transcription Factor PPIs
5810	crowdsourced_diseases_top600.gmt	830	ChEA
5811	crowdsourced_diseases_top600.gmt	830	TRANSFAC and JASPAR PWMs
5812	crowdsourced_diseases_top600.gmt	830	Epigenomics Roadmap HM ChIP-seq
5813	crowdsourced_diseases_top600.gmt	830	TargetScan microRNA
5814	crowdsourced_diseases_top600.gmt	830	ENCODE TF ChIP-seq 2015
5815	crowdsourced_diseases_top600.gmt	830	ENCODE Histone Modifications 2015
5816	crowdsourced_diseases_top600.gmt	830	Transcription Factor PPIs
5817	crowdsourced_diseases_top600.gmt	831	ChEA
5818	crowdsourced_diseases_top600.gmt	831	TRANSFAC and JASPAR PWMs
5819	crowdsourced_diseases_top600.gmt	831	Epigenomics Roadmap HM ChIP-seq
5820	crowdsourced_diseases_top600.gmt	831	TargetScan microRNA
5821	crowdsourced_diseases_top600.gmt	831	ENCODE TF ChIP-seq 2015
5822	crowdsourced_diseases_top600.gmt	831	ENCODE Histone Modifications 2015
5823	crowdsourced_diseases_top600.gmt	831	Transcription Factor PPIs
5824	crowdsourced_diseases_top600.gmt	832	ChEA
5825	crowdsourced_diseases_top600.gmt	832	TRANSFAC and JASPAR PWMs
5826	crowdsourced_diseases_top600.gmt	832	Epigenomics Roadmap HM ChIP-seq
5827	crowdsourced_diseases_top600.gmt	832	TargetScan microRNA
5828	crowdsourced_diseases_top600.gmt	832	ENCODE TF ChIP-seq 2015
5829	crowdsourced_diseases_top600.gmt	832	ENCODE Histone Modifications 2015
5830	crowdsourced_diseases_top600.gmt	832	Transcription Factor PPIs
5831	crowdsourced_diseases_top600.gmt	833	ChEA
5832	crowdsourced_diseases_top600.gmt	833	TRANSFAC and JASPAR PWMs
5833	crowdsourced_diseases_top600.gmt	833	Epigenomics Roadmap HM ChIP-seq
5834	crowdsourced_diseases_top600.gmt	833	TargetScan microRNA
5835	crowdsourced_diseases_top600.gmt	833	ENCODE TF ChIP-seq 2015
5836	crowdsourced_diseases_top600.gmt	833	ENCODE Histone Modifications 2015
5837	crowdsourced_diseases_top600.gmt	833	Transcription Factor PPIs
5838	crowdsourced_diseases_top600.gmt	834	ChEA
5839	crowdsourced_diseases_top600.gmt	834	TRANSFAC and JASPAR PWMs
5840	crowdsourced_diseases_top600.gmt	834	Epigenomics Roadmap HM ChIP-seq
5841	crowdsourced_diseases_top600.gmt	834	TargetScan microRNA
5842	crowdsourced_diseases_top600.gmt	834	ENCODE TF ChIP-seq 2015
5843	crowdsourced_diseases_top600.gmt	834	ENCODE Histone Modifications 2015
5844	crowdsourced_diseases_top600.gmt	834	Transcription Factor PPIs
5845	crowdsourced_diseases_top600.gmt	835	ChEA
5846	crowdsourced_diseases_top600.gmt	835	TRANSFAC and JASPAR PWMs
5847	crowdsourced_diseases_top600.gmt	835	Epigenomics Roadmap HM ChIP-seq
5848	crowdsourced_diseases_top600.gmt	835	TargetScan microRNA
5849	crowdsourced_diseases_top600.gmt	835	ENCODE TF ChIP-seq 2015
5850	crowdsourced_diseases_top600.gmt	835	ENCODE Histone Modifications 2015
5851	crowdsourced_diseases_top600.gmt	835	Transcription Factor PPIs
5852	crowdsourced_diseases_top600.gmt	836	ChEA
5853	crowdsourced_diseases_top600.gmt	836	TRANSFAC and JASPAR PWMs
5854	crowdsourced_diseases_top600.gmt	836	Epigenomics Roadmap HM ChIP-seq
5855	crowdsourced_diseases_top600.gmt	836	TargetScan microRNA
5856	crowdsourced_diseases_top600.gmt	836	ENCODE TF ChIP-seq 2015
5857	crowdsourced_diseases_top600.gmt	836	ENCODE Histone Modifications 2015
5858	crowdsourced_diseases_top600.gmt	836	Transcription Factor PPIs
5859	crowdsourced_diseases_top600.gmt	837	ChEA
5860	crowdsourced_diseases_top600.gmt	837	TRANSFAC and JASPAR PWMs
5861	crowdsourced_diseases_top600.gmt	837	Epigenomics Roadmap HM ChIP-seq
5862	crowdsourced_diseases_top600.gmt	837	TargetScan microRNA
5863	crowdsourced_diseases_top600.gmt	837	ENCODE TF ChIP-seq 2015
5864	crowdsourced_diseases_top600.gmt	837	ENCODE Histone Modifications 2015
5865	crowdsourced_diseases_top600.gmt	837	Transcription Factor PPIs
5866	crowdsourced_diseases_top600.gmt	838	ChEA
5867	crowdsourced_diseases_top600.gmt	838	TRANSFAC and JASPAR PWMs
5868	crowdsourced_diseases_top600.gmt	838	Epigenomics Roadmap HM ChIP-seq
5869	crowdsourced_diseases_top600.gmt	838	TargetScan microRNA
5870	crowdsourced_diseases_top600.gmt	838	ENCODE TF ChIP-seq 2015
5871	crowdsourced_diseases_top600.gmt	838	ENCODE Histone Modifications 2015
5872	crowdsourced_diseases_top600.gmt	838	Transcription Factor PPIs
5873	crowdsourced_diseases_top600.gmt	839	ChEA
5874	crowdsourced_diseases_top600.gmt	839	TRANSFAC and JASPAR PWMs
5875	crowdsourced_diseases_top600.gmt	839	Epigenomics Roadmap HM ChIP-seq
5876	crowdsourced_diseases_top600.gmt	839	TargetScan microRNA
5877	crowdsourced_diseases_top600.gmt	839	ENCODE TF ChIP-seq 2015
5878	crowdsourced_diseases_top600.gmt	839	ENCODE Histone Modifications 2015
5879	crowdsourced_diseases_top600.gmt	839	Transcription Factor PPIs
5880	crowdsourced_diseases_top600.gmt	840	ChEA
5881	crowdsourced_diseases_top600.gmt	840	TRANSFAC and JASPAR PWMs
5882	crowdsourced_diseases_top600.gmt	840	Epigenomics Roadmap HM ChIP-seq
5883	crowdsourced_diseases_top600.gmt	840	TargetScan microRNA
5884	crowdsourced_diseases_top600.gmt	840	ENCODE TF ChIP-seq 2015
5885	crowdsourced_diseases_top600.gmt	840	ENCODE Histone Modifications 2015
5886	crowdsourced_diseases_top600.gmt	840	Transcription Factor PPIs
5887	crowdsourced_diseases_top600.gmt	841	ChEA
5888	crowdsourced_diseases_top600.gmt	841	TRANSFAC and JASPAR PWMs
5889	crowdsourced_diseases_top600.gmt	841	Epigenomics Roadmap HM ChIP-seq
5890	crowdsourced_diseases_top600.gmt	841	TargetScan microRNA
5891	crowdsourced_diseases_top600.gmt	841	ENCODE TF ChIP-seq 2015
5892	crowdsourced_diseases_top600.gmt	841	ENCODE Histone Modifications 2015
5893	crowdsourced_diseases_top600.gmt	841	Transcription Factor PPIs
5894	crowdsourced_diseases_top600.gmt	842	ChEA
5895	crowdsourced_diseases_top600.gmt	842	TRANSFAC and JASPAR PWMs
5896	crowdsourced_diseases_top600.gmt	842	Epigenomics Roadmap HM ChIP-seq
5897	crowdsourced_diseases_top600.gmt	842	TargetScan microRNA
5898	crowdsourced_diseases_top600.gmt	842	ENCODE TF ChIP-seq 2015
5899	crowdsourced_diseases_top600.gmt	842	ENCODE Histone Modifications 2015
5900	crowdsourced_diseases_top600.gmt	842	Transcription Factor PPIs
5901	crowdsourced_diseases_top600.gmt	843	ChEA
5902	crowdsourced_diseases_top600.gmt	843	TRANSFAC and JASPAR PWMs
5903	crowdsourced_diseases_top600.gmt	843	Epigenomics Roadmap HM ChIP-seq
5904	crowdsourced_diseases_top600.gmt	843	TargetScan microRNA
5905	crowdsourced_diseases_top600.gmt	843	ENCODE TF ChIP-seq 2015
5906	crowdsourced_diseases_top600.gmt	843	ENCODE Histone Modifications 2015
5907	crowdsourced_diseases_top600.gmt	843	Transcription Factor PPIs
5908	crowdsourced_diseases_top600.gmt	844	ChEA
5909	crowdsourced_diseases_top600.gmt	844	TRANSFAC and JASPAR PWMs
5910	crowdsourced_diseases_top600.gmt	844	Epigenomics Roadmap HM ChIP-seq
5911	crowdsourced_diseases_top600.gmt	844	TargetScan microRNA
5912	crowdsourced_diseases_top600.gmt	844	ENCODE TF ChIP-seq 2015
5913	crowdsourced_diseases_top600.gmt	844	ENCODE Histone Modifications 2015
5914	crowdsourced_diseases_top600.gmt	844	Transcription Factor PPIs
5915	crowdsourced_diseases_top600.gmt	845	ChEA
5916	crowdsourced_diseases_top600.gmt	845	TRANSFAC and JASPAR PWMs
5917	crowdsourced_diseases_top600.gmt	845	Epigenomics Roadmap HM ChIP-seq
5918	crowdsourced_diseases_top600.gmt	845	TargetScan microRNA
5919	crowdsourced_diseases_top600.gmt	845	ENCODE TF ChIP-seq 2015
5920	crowdsourced_diseases_top600.gmt	845	ENCODE Histone Modifications 2015
5921	crowdsourced_diseases_top600.gmt	845	Transcription Factor PPIs
5922	crowdsourced_diseases_top600.gmt	846	ChEA
5923	crowdsourced_diseases_top600.gmt	846	TRANSFAC and JASPAR PWMs
5924	crowdsourced_diseases_top600.gmt	846	Epigenomics Roadmap HM ChIP-seq
5925	crowdsourced_diseases_top600.gmt	846	TargetScan microRNA
5926	crowdsourced_diseases_top600.gmt	846	ENCODE TF ChIP-seq 2015
5927	crowdsourced_diseases_top600.gmt	846	ENCODE Histone Modifications 2015
5928	crowdsourced_diseases_top600.gmt	846	Transcription Factor PPIs
5929	crowdsourced_diseases_top600.gmt	847	ChEA
5930	crowdsourced_diseases_top600.gmt	847	TRANSFAC and JASPAR PWMs
5931	crowdsourced_diseases_top600.gmt	847	Epigenomics Roadmap HM ChIP-seq
5932	crowdsourced_diseases_top600.gmt	847	TargetScan microRNA
5933	crowdsourced_diseases_top600.gmt	847	ENCODE TF ChIP-seq 2015
5934	crowdsourced_diseases_top600.gmt	847	ENCODE Histone Modifications 2015
5935	crowdsourced_diseases_top600.gmt	847	Transcription Factor PPIs
5936	crowdsourced_diseases_top600.gmt	848	ChEA
5937	crowdsourced_diseases_top600.gmt	848	TRANSFAC and JASPAR PWMs
5938	crowdsourced_diseases_top600.gmt	848	Epigenomics Roadmap HM ChIP-seq
5939	crowdsourced_diseases_top600.gmt	848	TargetScan microRNA
5940	crowdsourced_diseases_top600.gmt	848	ENCODE TF ChIP-seq 2015
5941	crowdsourced_diseases_top600.gmt	848	ENCODE Histone Modifications 2015
5942	crowdsourced_diseases_top600.gmt	848	Transcription Factor PPIs
5943	crowdsourced_diseases_top600.gmt	849	ChEA
5944	crowdsourced_diseases_top600.gmt	849	TRANSFAC and JASPAR PWMs
5945	crowdsourced_diseases_top600.gmt	849	Epigenomics Roadmap HM ChIP-seq
5946	crowdsourced_diseases_top600.gmt	849	TargetScan microRNA
5947	crowdsourced_diseases_top600.gmt	849	ENCODE TF ChIP-seq 2015
5948	crowdsourced_diseases_top600.gmt	849	ENCODE Histone Modifications 2015
5949	crowdsourced_diseases_top600.gmt	849	Transcription Factor PPIs
5950	crowdsourced_diseases_top600.gmt	850	ChEA
5951	crowdsourced_diseases_top600.gmt	850	TRANSFAC and JASPAR PWMs
5952	crowdsourced_diseases_top600.gmt	850	Epigenomics Roadmap HM ChIP-seq
5953	crowdsourced_diseases_top600.gmt	850	TargetScan microRNA
5954	crowdsourced_diseases_top600.gmt	850	ENCODE TF ChIP-seq 2015
5955	crowdsourced_diseases_top600.gmt	850	ENCODE Histone Modifications 2015
5956	crowdsourced_diseases_top600.gmt	850	Transcription Factor PPIs
5957	crowdsourced_diseases_top600.gmt	851	ChEA
5958	crowdsourced_diseases_top600.gmt	851	TRANSFAC and JASPAR PWMs
5959	crowdsourced_diseases_top600.gmt	851	Epigenomics Roadmap HM ChIP-seq
5960	crowdsourced_diseases_top600.gmt	851	TargetScan microRNA
5961	crowdsourced_diseases_top600.gmt	851	ENCODE TF ChIP-seq 2015
5962	crowdsourced_diseases_top600.gmt	851	ENCODE Histone Modifications 2015
5963	crowdsourced_diseases_top600.gmt	851	Transcription Factor PPIs
5964	crowdsourced_diseases_top600.gmt	852	ChEA
5965	crowdsourced_diseases_top600.gmt	852	TRANSFAC and JASPAR PWMs
5966	crowdsourced_diseases_top600.gmt	852	Epigenomics Roadmap HM ChIP-seq
5967	crowdsourced_diseases_top600.gmt	852	TargetScan microRNA
5968	crowdsourced_diseases_top600.gmt	852	ENCODE TF ChIP-seq 2015
5969	crowdsourced_diseases_top600.gmt	852	ENCODE Histone Modifications 2015
5970	crowdsourced_diseases_top600.gmt	852	Transcription Factor PPIs
5971	crowdsourced_diseases_top600.gmt	853	ChEA
5972	crowdsourced_diseases_top600.gmt	853	TRANSFAC and JASPAR PWMs
5973	crowdsourced_diseases_top600.gmt	853	Epigenomics Roadmap HM ChIP-seq
5974	crowdsourced_diseases_top600.gmt	853	TargetScan microRNA
5975	crowdsourced_diseases_top600.gmt	853	ENCODE TF ChIP-seq 2015
5976	crowdsourced_diseases_top600.gmt	853	ENCODE Histone Modifications 2015
5977	crowdsourced_diseases_top600.gmt	853	Transcription Factor PPIs
5978	crowdsourced_diseases_top600.gmt	854	ChEA
5979	crowdsourced_diseases_top600.gmt	854	TRANSFAC and JASPAR PWMs
5980	crowdsourced_diseases_top600.gmt	854	Epigenomics Roadmap HM ChIP-seq
5981	crowdsourced_diseases_top600.gmt	854	TargetScan microRNA
5982	crowdsourced_diseases_top600.gmt	854	ENCODE TF ChIP-seq 2015
5983	crowdsourced_diseases_top600.gmt	854	ENCODE Histone Modifications 2015
5984	crowdsourced_diseases_top600.gmt	854	Transcription Factor PPIs
5985	crowdsourced_diseases_top600.gmt	855	ChEA
5986	crowdsourced_diseases_top600.gmt	855	TRANSFAC and JASPAR PWMs
5987	crowdsourced_diseases_top600.gmt	855	Epigenomics Roadmap HM ChIP-seq
5988	crowdsourced_diseases_top600.gmt	855	TargetScan microRNA
5989	crowdsourced_diseases_top600.gmt	855	ENCODE TF ChIP-seq 2015
5990	crowdsourced_diseases_top600.gmt	855	ENCODE Histone Modifications 2015
5991	crowdsourced_diseases_top600.gmt	855	Transcription Factor PPIs
5992	crowdsourced_diseases_top600.gmt	856	ChEA
5993	crowdsourced_diseases_top600.gmt	856	TRANSFAC and JASPAR PWMs
5994	crowdsourced_diseases_top600.gmt	856	Epigenomics Roadmap HM ChIP-seq
5995	crowdsourced_diseases_top600.gmt	856	TargetScan microRNA
5996	crowdsourced_diseases_top600.gmt	856	ENCODE TF ChIP-seq 2015
5997	crowdsourced_diseases_top600.gmt	856	ENCODE Histone Modifications 2015
5998	crowdsourced_diseases_top600.gmt	856	Transcription Factor PPIs
5999	crowdsourced_diseases_top600.gmt	857	ChEA
6000	crowdsourced_diseases_top600.gmt	857	TRANSFAC and JASPAR PWMs
6001	crowdsourced_diseases_top600.gmt	857	Epigenomics Roadmap HM ChIP-seq
6002	crowdsourced_diseases_top600.gmt	857	TargetScan microRNA
6003	crowdsourced_diseases_top600.gmt	857	ENCODE TF ChIP-seq 2015
6004	crowdsourced_diseases_top600.gmt	857	ENCODE Histone Modifications 2015
6005	crowdsourced_diseases_top600.gmt	857	Transcription Factor PPIs
6006	crowdsourced_diseases_top600.gmt	858	ChEA
6007	crowdsourced_diseases_top600.gmt	858	TRANSFAC and JASPAR PWMs
6008	crowdsourced_diseases_top600.gmt	858	Epigenomics Roadmap HM ChIP-seq
6009	crowdsourced_diseases_top600.gmt	858	TargetScan microRNA
6010	crowdsourced_diseases_top600.gmt	858	ENCODE TF ChIP-seq 2015
6011	crowdsourced_diseases_top600.gmt	858	ENCODE Histone Modifications 2015
6012	crowdsourced_diseases_top600.gmt	858	Transcription Factor PPIs
6013	crowdsourced_diseases_top600.gmt	859	ChEA
6014	crowdsourced_diseases_top600.gmt	859	TRANSFAC and JASPAR PWMs
6015	crowdsourced_diseases_top600.gmt	859	Epigenomics Roadmap HM ChIP-seq
6016	crowdsourced_diseases_top600.gmt	859	TargetScan microRNA
6017	crowdsourced_diseases_top600.gmt	859	ENCODE TF ChIP-seq 2015
6018	crowdsourced_diseases_top600.gmt	859	ENCODE Histone Modifications 2015
